run,dataset,calibration,selected_step,lower,upper,n,confidence,accuracy
seed-42,screenqa_noul,uncalibrated,3600,0.4,0.4666666666666667,0,,
seed-42,screenqa_noul,uncalibrated,3600,0.4666666666666667,0.5333333333333333,83,0.5161425119176397,0.5060240963855421
seed-42,screenqa_noul,uncalibrated,3600,0.5333333333333333,0.6,188,0.5671158113575633,0.5957446808510638
seed-42,screenqa_noul,uncalibrated,3600,0.6,0.6666666666666666,239,0.6343384304960372,0.5983263598326359
seed-42,screenqa_noul,uncalibrated,3600,0.6666666666666666,0.7333333333333333,307,0.7025884806231703,0.6612377850162866
seed-42,screenqa_noul,uncalibrated,3600,0.7333333333333333,0.8,403,0.7688326316066745,0.7220843672456576
seed-42,screenqa_noul,uncalibrated,3600,0.8,0.8666666666666667,587,0.8334347539845258,0.7632027257240205
seed-42,screenqa_noul,uncalibrated,3600,0.8666666666666667,0.9333333333333333,333,0.8897010492811036,0.8438438438438438
seed-42,screenqa_noul,uncalibrated,3600,0.9333333333333333,1.0,8,0.9420638176521868,1.0
seed-42,sharc,uncalibrated,3600,0.0,0.06666666666666667,0,,
seed-42,sharc,uncalibrated,3600,0.06666666666666667,0.13333333333333333,0,,
seed-42,sharc,uncalibrated,3600,0.13333333333333333,0.2,0,,
seed-42,sharc,uncalibrated,3600,0.2,0.26666666666666666,0,,
seed-42,sharc,uncalibrated,3600,0.26666666666666666,0.3333333333333333,0,,
seed-42,sharc,uncalibrated,3600,0.3333333333333333,0.4,98,0.3747643041482396,0.3673469387755102
seed-42,sharc,uncalibrated,3600,0.4,0.4666666666666667,347,0.4389433806969055,0.36023054755043227
seed-42,sharc,uncalibrated,3600,0.4666666666666667,0.5333333333333333,821,0.501005299385488,0.4336175395858709
seed-42,sharc,uncalibrated,3600,0.5333333333333333,0.6,950,0.5680335387392983,0.4863157894736842
seed-42,sharc,uncalibrated,3600,0.6,0.6666666666666666,829,0.632934242207029,0.5452352231604343
seed-42,sharc,uncalibrated,3600,0.6666666666666666,0.7333333333333333,881,0.7000489677678291,0.6118047673098751
seed-42,sharc,uncalibrated,3600,0.7333333333333333,0.8,950,0.7666519837796896,0.6673684210526316
seed-42,sharc,uncalibrated,3600,0.8,0.8666666666666667,914,0.8342373579305028,0.7713347921225383
seed-42,sharc,uncalibrated,3600,0.8666666666666667,0.9333333333333333,1117,0.9013213197535289,0.8495971351835273
seed-42,sharc,uncalibrated,3600,0.9333333333333333,1.0,1369,0.9671520831662377,0.9276844411979547
seed-42,sms_spam,uncalibrated,3600,0.0,0.06666666666666667,0,,
seed-42,sms_spam,uncalibrated,3600,0.06666666666666667,0.13333333333333333,0,,
seed-42,sms_spam,uncalibrated,3600,0.13333333333333333,0.2,0,,
seed-42,sms_spam,uncalibrated,3600,0.2,0.26666666666666666,0,,
seed-42,sms_spam,uncalibrated,3600,0.26666666666666666,0.3333333333333333,0,,
seed-42,sms_spam,uncalibrated,3600,0.3333333333333333,0.4,0,,
seed-42,sms_spam,uncalibrated,3600,0.4,0.4666666666666667,0,,
seed-42,sms_spam,uncalibrated,3600,0.4666666666666667,0.5333333333333333,0,,
seed-42,sms_spam,uncalibrated,3600,0.5333333333333333,0.6,0,,
seed-42,sms_spam,uncalibrated,3600,0.6,0.6666666666666666,0,,
seed-42,sms_spam,uncalibrated,3600,0.6666666666666666,0.7333333333333333,0,,
seed-42,sms_spam,uncalibrated,3600,0.7333333333333333,0.8,0,,
seed-42,sms_spam,uncalibrated,3600,0.8,0.8666666666666667,0,,
seed-42,sms_spam,uncalibrated,3600,0.8666666666666667,0.9333333333333333,0,,
seed-42,sms_spam,uncalibrated,3600,0.9333333333333333,1.0,794,0.9999999651264393,0.9937027707808564
seed-42,typed_decisions,uncalibrated,3600,0.0,0.06666666666666667,0,,
seed-42,typed_decisions,uncalibrated,3600,0.06666666666666667,0.13333333333333333,0,,
seed-42,typed_decisions,uncalibrated,3600,0.13333333333333333,0.2,0,,
seed-42,typed_decisions,uncalibrated,3600,0.2,0.26666666666666666,1,0.25871994855259084,1.0
seed-42,typed_decisions,uncalibrated,3600,0.26666666666666666,0.3333333333333333,34,0.31040687605060446,0.4411764705882353
seed-42,typed_decisions,uncalibrated,3600,0.3333333333333333,0.4,176,0.37241871630302403,0.5227272727272727
seed-42,typed_decisions,uncalibrated,3600,0.4,0.4666666666666667,299,0.43258280733669313,0.6086956521739131
seed-42,typed_decisions,uncalibrated,3600,0.4666666666666667,0.5333333333333333,379,0.5000175846493741,0.5857519788918206
seed-42,typed_decisions,uncalibrated,3600,0.5333333333333333,0.6,271,0.564078734624664,0.6863468634686347
seed-42,typed_decisions,uncalibrated,3600,0.6,0.6666666666666666,193,0.6308064963399214,0.772020725388601
seed-42,typed_decisions,uncalibrated,3600,0.6666666666666666,0.7333333333333333,171,0.6997251617971951,0.847953216374269
seed-42,typed_decisions,uncalibrated,3600,0.7333333333333333,0.8,127,0.7648794121820031,0.889763779527559
seed-42,typed_decisions,uncalibrated,3600,0.8,0.8666666666666667,108,0.8349364376473439,0.8981481481481481
seed-42,typed_decisions,uncalibrated,3600,0.8666666666666667,0.9333333333333333,131,0.9038425963190712,0.9465648854961832
seed-42,typed_decisions,uncalibrated,3600,0.9333333333333333,1.0,110,0.9700030061593242,0.990909090909091
seed-42,vqav2_yesno,uncalibrated,3600,0.0,0.06666666666666667,0,,
seed-42,vqav2_yesno,uncalibrated,3600,0.06666666666666667,0.13333333333333333,0,,
seed-42,vqav2_yesno,uncalibrated,3600,0.13333333333333333,0.2,0,,
seed-42,vqav2_yesno,uncalibrated,3600,0.2,0.26666666666666666,0,,
seed-42,vqav2_yesno,uncalibrated,3600,0.26666666666666666,0.3333333333333333,0,,
seed-42,vqav2_yesno,uncalibrated,3600,0.3333333333333333,0.4,0,,
seed-42,vqav2_yesno,uncalibrated,3600,0.4,0.4666666666666667,0,,
seed-42,vqav2_yesno,uncalibrated,3600,0.4666666666666667,0.5333333333333333,284,0.516754441037253,0.5105633802816901
seed-42,vqav2_yesno,uncalibrated,3600,0.5333333333333333,0.6,598,0.5678014751287146,0.5551839464882943
seed-42,vqav2_yesno,uncalibrated,3600,0.6,0.6666666666666666,620,0.6330553657780921,0.6306451612903226
seed-42,vqav2_yesno,uncalibrated,3600,0.6666666666666666,0.7333333333333333,670,0.6996956315918904,0.655223880597015
seed-42,vqav2_yesno,uncalibrated,3600,0.7333333333333333,0.8,755,0.7653201168300539,0.7178807947019867
seed-42,vqav2_yesno,uncalibrated,3600,0.8,0.8666666666666667,980,0.8350074105704531,0.7989795918367347
seed-42,vqav2_yesno,uncalibrated,3600,0.8666666666666667,0.9333333333333333,1333,0.903009667613641,0.8627156789197299
seed-42,vqav2_yesno,uncalibrated,3600,0.9333333333333333,1.0,2862,0.9720434113021036,0.9664570230607966
seed-42,wikiqa,uncalibrated,3600,0.0,0.06666666666666667,0,,
seed-42,wikiqa,uncalibrated,3600,0.06666666666666667,0.13333333333333333,0,,
seed-42,wikiqa,uncalibrated,3600,0.13333333333333333,0.2,0,,
seed-42,wikiqa,uncalibrated,3600,0.2,0.26666666666666666,0,,
seed-42,wikiqa,uncalibrated,3600,0.26666666666666666,0.3333333333333333,0,,
seed-42,wikiqa,uncalibrated,3600,0.3333333333333333,0.4,0,,
seed-42,wikiqa,uncalibrated,3600,0.4,0.4666666666666667,0,,
seed-42,wikiqa,uncalibrated,3600,0.4666666666666667,0.5333333333333333,1,0.5298574751883444,1.0
seed-42,wikiqa,uncalibrated,3600,0.5333333333333333,0.6,4,0.5793659231465912,0.5
seed-42,wikiqa,uncalibrated,3600,0.6,0.6666666666666666,4,0.6367668493958291,0.5
seed-42,wikiqa,uncalibrated,3600,0.6666666666666666,0.7333333333333333,7,0.6960604946003955,0.7142857142857143
seed-42,wikiqa,uncalibrated,3600,0.7333333333333333,0.8,7,0.7628208812726035,0.2857142857142857
seed-42,wikiqa,uncalibrated,3600,0.8,0.8666666666666667,9,0.8512875900204732,0.4444444444444444
seed-42,wikiqa,uncalibrated,3600,0.8666666666666667,0.9333333333333333,13,0.9044010036513009,0.5384615384615384
seed-42,wikiqa,uncalibrated,3600,0.9333333333333333,1.0,6115,0.9998172814189566,0.9627146361406378
seed-42,xnli_en,uncalibrated,3600,0.0,0.06666666666666667,0,,
seed-42,xnli_en,uncalibrated,3600,0.06666666666666667,0.13333333333333333,0,,
seed-42,xnli_en,uncalibrated,3600,0.13333333333333333,0.2,0,,
seed-42,xnli_en,uncalibrated,3600,0.2,0.26666666666666666,0,,
seed-42,xnli_en,uncalibrated,3600,0.26666666666666666,0.3333333333333333,0,,
seed-42,xnli_en,uncalibrated,3600,0.3333333333333333,0.4,12,0.3750502905466983,0.16666666666666666
seed-42,xnli_en,uncalibrated,3600,0.4,0.4666666666666667,58,0.44247775928179517,0.3103448275862069
seed-42,xnli_en,uncalibrated,3600,0.4666666666666667,0.5333333333333333,218,0.5025217760174313,0.45871559633027525
seed-42,xnli_en,uncalibrated,3600,0.5333333333333333,0.6,201,0.5664000485081597,0.6169154228855721
seed-42,xnli_en,uncalibrated,3600,0.6,0.6666666666666666,260,0.6341948042142038,0.6230769230769231
seed-42,xnli_en,uncalibrated,3600,0.6666666666666666,0.7333333333333333,277,0.7013259933214482,0.6606498194945848
seed-42,xnli_en,uncalibrated,3600,0.7333333333333333,0.8,339,0.7684179903604987,0.7581120943952803
seed-42,xnli_en,uncalibrated,3600,0.8,0.8666666666666667,447,0.8359474634430565,0.8076062639821029
seed-42,xnli_en,uncalibrated,3600,0.8666666666666667,0.9333333333333333,721,0.9037047421181024,0.8945908460471568
seed-42,xnli_en,uncalibrated,3600,0.9333333333333333,1.0,2476,0.9788195584228981,0.9466882067851373
seed-42,xnli_zh,uncalibrated,3600,0.0,0.06666666666666667,0,,
seed-42,xnli_zh,uncalibrated,3600,0.06666666666666667,0.13333333333333333,0,,
seed-42,xnli_zh,uncalibrated,3600,0.13333333333333333,0.2,0,,
seed-42,xnli_zh,uncalibrated,3600,0.2,0.26666666666666666,0,,
seed-42,xnli_zh,uncalibrated,3600,0.26666666666666666,0.3333333333333333,0,,
seed-42,xnli_zh,uncalibrated,3600,0.3333333333333333,0.4,19,0.3776087687683075,0.42105263157894735
seed-42,xnli_zh,uncalibrated,3600,0.4,0.4666666666666667,130,0.43744098820034155,0.3153846153846154
seed-42,xnli_zh,uncalibrated,3600,0.4666666666666667,0.5333333333333333,312,0.5008075390181806,0.5064102564102564
seed-42,xnli_zh,uncalibrated,3600,0.5333333333333333,0.6,360,0.5680232394521423,0.5277777777777778
seed-42,xnli_zh,uncalibrated,3600,0.6,0.6666666666666666,364,0.6329436824532894,0.5741758241758241
seed-42,xnli_zh,uncalibrated,3600,0.6666666666666666,0.7333333333333333,382,0.7014910506980916,0.6465968586387435
seed-42,xnli_zh,uncalibrated,3600,0.7333333333333333,0.8,492,0.7681672273635469,0.7012195121951219
seed-42,xnli_zh,uncalibrated,3600,0.8,0.8666666666666667,528,0.8367105262633278,0.7803030303030303
seed-42,xnli_zh,uncalibrated,3600,0.8666666666666667,0.9333333333333333,677,0.9023117078589427,0.8227474150664698
seed-42,xnli_zh,uncalibrated,3600,0.9333333333333333,1.0,1745,0.9759832119252303,0.9277936962750717
seed-42,ag_news,calibrated,3600,0.0,0.06666666666666667,0,,
seed-42,ag_news,calibrated,3600,0.06666666666666667,0.13333333333333333,0,,
seed-42,ag_news,calibrated,3600,0.13333333333333333,0.2,0,,
seed-42,ag_news,calibrated,3600,0.2,0.26666666666666666,0,,
seed-42,ag_news,calibrated,3600,0.26666666666666666,0.3333333333333333,0,,
seed-42,ag_news,calibrated,3600,0.3333333333333333,0.4,0,,
seed-42,ag_news,calibrated,3600,0.4,0.4666666666666667,4,0.45375399408899697,0.75
seed-42,ag_news,calibrated,3600,0.4666666666666667,0.5333333333333333,31,0.5170233928063523,0.3548387096774194
seed-42,ag_news,calibrated,3600,0.5333333333333333,0.6,41,0.5699847931850011,0.5853658536585366
seed-42,ag_news,calibrated,3600,0.6,0.6666666666666666,32,0.63702073556075,0.53125
seed-42,ag_news,calibrated,3600,0.6666666666666666,0.7333333333333333,51,0.7081598744486317,0.39215686274509803
seed-42,ag_news,calibrated,3600,0.7333333333333333,0.8,64,0.7674256458642632,0.515625
seed-42,ag_news,calibrated,3600,0.8,0.8666666666666667,72,0.8338151120767745,0.4861111111111111
seed-42,ag_news,calibrated,3600,0.8666666666666667,0.9333333333333333,124,0.905277201162866,0.6048387096774194
seed-42,ag_news,calibrated,3600,0.9333333333333333,1.0,7181,0.998579512785446,0.9167246901545746
seed-42,aokvqa,calibrated,3600,0.0,0.06666666666666667,0,,
seed-42,aokvqa,calibrated,3600,0.06666666666666667,0.13333333333333333,0,,
seed-42,aokvqa,calibrated,3600,0.13333333333333333,0.2,0,,
seed-42,aokvqa,calibrated,3600,0.2,0.26666666666666666,0,,
seed-42,aokvqa,calibrated,3600,0.26666666666666666,0.3333333333333333,42,0.3131359404782425,0.35714285714285715
seed-42,aokvqa,calibrated,3600,0.3333333333333333,0.4,88,0.3694575912747651,0.4090909090909091
seed-42,aokvqa,calibrated,3600,0.4,0.4666666666666667,100,0.43663307073932955,0.51
seed-42,aokvqa,calibrated,3600,0.4666666666666667,0.5333333333333333,79,0.49763289621975426,0.5822784810126582
seed-42,aokvqa,calibrated,3600,0.5333333333333333,0.6,95,0.5664400243383504,0.7684210526315789
seed-42,aokvqa,calibrated,3600,0.6,0.6666666666666666,89,0.6327421295657853,0.6741573033707865
seed-42,aokvqa,calibrated,3600,0.6666666666666666,0.7333333333333333,72,0.7001858015800182,0.875
seed-42,aokvqa,calibrated,3600,0.7333333333333333,0.8,71,0.7665406885226146,0.8873239436619719
seed-42,aokvqa,calibrated,3600,0.8,0.8666666666666667,93,0.8341035502266687,0.9032258064516129
seed-42,aokvqa,calibrated,3600,0.8666666666666667,0.9333333333333333,125,0.9018863133990543,0.96
seed-42,aokvqa,calibrated,3600,0.9333333333333333,1.0,284,0.9723235715434669,0.9788732394366197
seed-42,banking77,calibrated,3600,0.0,0.06666666666666667,61,0.05484923111138595,0.29508196721311475
seed-42,banking77,calibrated,3600,0.06666666666666667,0.13333333333333333,297,0.1033722689285925,0.2962962962962963
seed-42,banking77,calibrated,3600,0.13333333333333333,0.2,302,0.1655912225971678,0.44370860927152317
seed-42,banking77,calibrated,3600,0.2,0.26666666666666666,271,0.23256903535598725,0.5129151291512916
seed-42,banking77,calibrated,3600,0.26666666666666666,0.3333333333333333,191,0.2996625790705443,0.6282722513089005
seed-42,banking77,calibrated,3600,0.3333333333333333,0.4,171,0.36567191710853775,0.6842105263157895
seed-42,banking77,calibrated,3600,0.4,0.4666666666666667,153,0.43308182709920406,0.7647058823529411
seed-42,banking77,calibrated,3600,0.4666666666666667,0.5333333333333333,159,0.4999338955111634,0.7421383647798742
seed-42,banking77,calibrated,3600,0.5333333333333333,0.6,158,0.5655106222567509,0.8481012658227848
seed-42,banking77,calibrated,3600,0.6,0.6666666666666666,155,0.6317791883782012,0.8903225806451613
seed-42,banking77,calibrated,3600,0.6666666666666666,0.7333333333333333,190,0.699306758567706,0.9263157894736842
seed-42,banking77,calibrated,3600,0.7333333333333333,0.8,204,0.7647568744711153,0.9656862745098039
seed-42,banking77,calibrated,3600,0.8,0.8666666666666667,257,0.8336086193513128,0.9571984435797666
seed-42,banking77,calibrated,3600,0.8666666666666667,0.9333333333333333,304,0.8989416923399302,0.9835526315789473
seed-42,banking77,calibrated,3600,0.9333333333333333,1.0,207,0.9611435190211787,0.9951690821256038
seed-42,boolq,calibrated,3600,0.0,0.06666666666666667,0,,
seed-42,boolq,calibrated,3600,0.06666666666666667,0.13333333333333333,0,,
seed-42,boolq,calibrated,3600,0.13333333333333333,0.2,0,,
seed-42,boolq,calibrated,3600,0.2,0.26666666666666666,0,,
seed-42,boolq,calibrated,3600,0.26666666666666666,0.3333333333333333,0,,
seed-42,boolq,calibrated,3600,0.3333333333333333,0.4,0,,
seed-42,boolq,calibrated,3600,0.4,0.4666666666666667,0,,
seed-42,boolq,calibrated,3600,0.4666666666666667,0.5333333333333333,187,0.5166260556762994,0.5080213903743316
seed-42,boolq,calibrated,3600,0.5333333333333333,0.6,419,0.5651938857445821,0.6109785202863962
seed-42,boolq,calibrated,3600,0.6,0.6666666666666666,416,0.6334642075349433,0.7475961538461539
seed-42,boolq,calibrated,3600,0.6666666666666666,0.7333333333333333,527,0.7000471051243453,0.825426944971537
seed-42,boolq,calibrated,3600,0.7333333333333333,0.8,619,0.7679498629451695,0.8966074313408724
seed-42,boolq,calibrated,3600,0.8,0.8666666666666667,603,0.8326682228702884,0.9535655058043118
seed-42,boolq,calibrated,3600,0.8666666666666667,0.9333333333333333,401,0.895324734930565,0.970074812967581
seed-42,boolq,calibrated,3600,0.9333333333333333,1.0,98,0.9507353178026242,0.9897959183673469
seed-42,clevr_attribute,calibrated,3600,0.0,0.06666666666666667,0,,
seed-42,clevr_attribute,calibrated,3600,0.06666666666666667,0.13333333333333333,0,,
seed-42,clevr_attribute,calibrated,3600,0.13333333333333333,0.2,0,,
seed-42,clevr_attribute,calibrated,3600,0.2,0.26666666666666666,0,,
seed-42,clevr_attribute,calibrated,3600,0.26666666666666666,0.3333333333333333,0,,
seed-42,clevr_attribute,calibrated,3600,0.3333333333333333,0.4,0,,
seed-42,clevr_attribute,calibrated,3600,0.4,0.4666666666666667,1,0.4534799348816949,1.0
seed-42,clevr_attribute,calibrated,3600,0.4666666666666667,0.5333333333333333,29,0.5145033342939996,0.5172413793103449
seed-42,clevr_attribute,calibrated,3600,0.5333333333333333,0.6,72,0.5628533501469877,0.5416666666666666
seed-42,clevr_attribute,calibrated,3600,0.6,0.6666666666666666,74,0.6342846700455435,0.5
seed-42,clevr_attribute,calibrated,3600,0.6666666666666666,0.7333333333333333,80,0.6988843236415108,0.5
seed-42,clevr_attribute,calibrated,3600,0.7333333333333333,0.8,109,0.7685363474242178,0.5229357798165137
seed-42,clevr_attribute,calibrated,3600,0.8,0.8666666666666667,131,0.8373439777119538,0.6564885496183206
seed-42,clevr_attribute,calibrated,3600,0.8666666666666667,0.9333333333333333,198,0.9045811298825182,0.6262626262626263
seed-42,clevr_attribute,calibrated,3600,0.9333333333333333,1.0,53040,0.999606554965084,0.9889705882352942
seed-42,clevr_count,calibrated,3600,0.0,0.06666666666666667,0,,
seed-42,clevr_count,calibrated,3600,0.06666666666666667,0.13333333333333333,0,,
seed-42,clevr_count,calibrated,3600,0.13333333333333333,0.2,0,,
seed-42,clevr_count,calibrated,3600,0.2,0.26666666666666666,28,0.24721402622984862,0.2857142857142857
seed-42,clevr_count,calibrated,3600,0.26666666666666666,0.3333333333333333,234,0.3092543629575725,0.32051282051282054
seed-42,clevr_count,calibrated,3600,0.3333333333333333,0.4,715,0.36929720310497155,0.35244755244755244
seed-42,clevr_count,calibrated,3600,0.4,0.4666666666666667,1168,0.4375632791309269,0.4246575342465753
seed-42,clevr_count,calibrated,3600,0.4666666666666667,0.5333333333333333,1912,0.5007455059302016,0.4952928870292887
seed-42,clevr_count,calibrated,3600,0.5333333333333333,0.6,1841,0.5660456178480773,0.5556762629005975
seed-42,clevr_count,calibrated,3600,0.6,0.6666666666666666,1681,0.6333880971128073,0.6317668054729327
seed-42,clevr_count,calibrated,3600,0.6666666666666666,0.7333333333333333,1599,0.7000417368139703,0.6341463414634146
seed-42,clevr_count,calibrated,3600,0.7333333333333333,0.8,1714,0.7679123607300303,0.721120186697783
seed-42,clevr_count,calibrated,3600,0.8,0.8666666666666667,2012,0.8344978743530879,0.8026838966202783
seed-42,clevr_count,calibrated,3600,0.8666666666666667,0.9333333333333333,3136,0.9041657025615668,0.8794642857142857
seed-42,clevr_count,calibrated,3600,0.9333333333333333,1.0,19382,0.9840170389803622,0.9850892580745021
seed-42,clevr_exist,calibrated,3600,0.0,0.06666666666666667,0,,
seed-42,clevr_exist,calibrated,3600,0.06666666666666667,0.13333333333333333,0,,
seed-42,clevr_exist,calibrated,3600,0.13333333333333333,0.2,0,,
seed-42,clevr_exist,calibrated,3600,0.2,0.26666666666666666,0,,
seed-42,clevr_exist,calibrated,3600,0.26666666666666666,0.3333333333333333,0,,
seed-42,clevr_exist,calibrated,3600,0.3333333333333333,0.4,0,,
seed-42,clevr_exist,calibrated,3600,0.4,0.4666666666666667,0,,
seed-42,clevr_exist,calibrated,3600,0.4666666666666667,0.5333333333333333,25,0.516244882788391,0.52
seed-42,clevr_exist,calibrated,3600,0.5333333333333333,0.6,41,0.5648421208754311,0.3902439024390244
seed-42,clevr_exist,calibrated,3600,0.6,0.6666666666666666,53,0.6342977421839676,0.5094339622641509
seed-42,clevr_exist,calibrated,3600,0.6666666666666666,0.7333333333333333,57,0.7022690462182106,0.5263157894736842
seed-42,clevr_exist,calibrated,3600,0.7333333333333333,0.8,64,0.7724067839240175,0.53125
seed-42,clevr_exist,calibrated,3600,0.8,0.8666666666666667,85,0.8335162925992341,0.5647058823529412
seed-42,clevr_exist,calibrated,3600,0.8666666666666667,0.9333333333333333,158,0.9026528637103718,0.6582278481012658
seed-42,clevr_exist,calibrated,3600,0.9333333333333333,1.0,19713,0.9984763195337999,0.9840206970019784
seed-42,contract_nli,calibrated,3600,0.0,0.06666666666666667,0,,
seed-42,contract_nli,calibrated,3600,0.06666666666666667,0.13333333333333333,0,,
seed-42,contract_nli,calibrated,3600,0.13333333333333333,0.2,0,,
seed-42,contract_nli,calibrated,3600,0.2,0.26666666666666666,0,,
seed-42,contract_nli,calibrated,3600,0.26666666666666666,0.3333333333333333,0,,
seed-42,contract_nli,calibrated,3600,0.3333333333333333,0.4,12,0.37404339315236373,0.16666666666666666
seed-42,contract_nli,calibrated,3600,0.4,0.4666666666666667,57,0.43805044385681813,0.5614035087719298
seed-42,contract_nli,calibrated,3600,0.4666666666666667,0.5333333333333333,87,0.4984561787350443,0.5747126436781609
seed-42,contract_nli,calibrated,3600,0.5333333333333333,0.6,95,0.5700656780951303,0.7157894736842105
seed-42,contract_nli,calibrated,3600,0.6,0.6666666666666666,97,0.6341052188790638,0.6185567010309279
seed-42,contract_nli,calibrated,3600,0.6666666666666666,0.7333333333333333,120,0.7015414813792875,0.7
seed-42,contract_nli,calibrated,3600,0.7333333333333333,0.8,112,0.7685963721963848,0.8392857142857143
seed-42,contract_nli,calibrated,3600,0.8,0.8666666666666667,127,0.8324794552467863,0.937007874015748
seed-42,contract_nli,calibrated,3600,0.8666666666666667,0.9333333333333333,157,0.9005489665638762,0.9171974522292994
seed-42,contract_nli,calibrated,3600,0.9333333333333333,1.0,309,0.964207034780289,0.9805825242718447
seed-42,emotion,calibrated,3600,0.0,0.06666666666666667,0,,
seed-42,emotion,calibrated,3600,0.06666666666666667,0.13333333333333333,0,,
seed-42,emotion,calibrated,3600,0.13333333333333333,0.2,0,,
seed-42,emotion,calibrated,3600,0.2,0.26666666666666666,7,0.24389519226780715,0.5714285714285714
seed-42,emotion,calibrated,3600,0.26666666666666666,0.3333333333333333,56,0.3084178351273447,0.3392857142857143
seed-42,emotion,calibrated,3600,0.3333333333333333,0.4,93,0.36850125760715186,0.5483870967741935
seed-42,emotion,calibrated,3600,0.4,0.4666666666666667,145,0.4344051906192227,0.4896551724137931
seed-42,emotion,calibrated,3600,0.4666666666666667,0.5333333333333333,198,0.4980566350444267,0.5808080808080808
seed-42,emotion,calibrated,3600,0.5333333333333333,0.6,164,0.5630302666582699,0.6219512195121951
seed-42,emotion,calibrated,3600,0.6,0.6666666666666666,163,0.6334116952820373,0.7116564417177914
seed-42,emotion,calibrated,3600,0.6666666666666666,0.7333333333333333,171,0.7035856688211586,0.7660818713450293
seed-42,emotion,calibrated,3600,0.7333333333333333,0.8,208,0.7680846431532763,0.8413461538461539
seed-42,emotion,calibrated,3600,0.8,0.8666666666666667,261,0.8352287509728781,0.896551724137931
seed-42,emotion,calibrated,3600,0.8666666666666667,0.9333333333333333,315,0.8993575798557065,0.9428571428571428
seed-42,emotion,calibrated,3600,0.9333333333333333,1.0,219,0.9605694709510042,0.9771689497716894
seed-42,esci_es,calibrated,3600,0.0,0.06666666666666667,0,,
seed-42,esci_es,calibrated,3600,0.06666666666666667,0.13333333333333333,0,,
seed-42,esci_es,calibrated,3600,0.13333333333333333,0.2,0,,
seed-42,esci_es,calibrated,3600,0.2,0.26666666666666666,0,,
seed-42,esci_es,calibrated,3600,0.26666666666666666,0.3333333333333333,208,0.31172913758230286,0.34615384615384615
seed-42,esci_es,calibrated,3600,0.3333333333333333,0.4,398,0.36863676317536503,0.4623115577889447
seed-42,esci_es,calibrated,3600,0.4,0.4666666666666667,416,0.4292578844153755,0.5745192307692307
seed-42,esci_es,calibrated,3600,0.4666666666666667,0.5333333333333333,207,0.49860549196058557,0.6714975845410628
seed-42,esci_es,calibrated,3600,0.5333333333333333,0.6,139,0.564496598427537,0.697841726618705
seed-42,esci_es,calibrated,3600,0.6,0.6666666666666666,69,0.6305364284602457,0.8260869565217391
seed-42,esci_es,calibrated,3600,0.6666666666666666,0.7333333333333333,37,0.6964498487049736,0.9459459459459459
seed-42,esci_es,calibrated,3600,0.7333333333333333,0.8,7,0.7586756252272852,1.0
seed-42,esci_es,calibrated,3600,0.8,0.8666666666666667,1,0.8407679282820308,1.0
seed-42,esci_es,calibrated,3600,0.8666666666666667,0.9333333333333333,0,,
seed-42,esci_es,calibrated,3600,0.9333333333333333,1.0,0,,
seed-42,esci_jp,calibrated,3600,0.0,0.06666666666666667,0,,
seed-42,esci_jp,calibrated,3600,0.06666666666666667,0.13333333333333333,0,,
seed-42,esci_jp,calibrated,3600,0.13333333333333333,0.2,0,,
seed-42,esci_jp,calibrated,3600,0.2,0.26666666666666666,0,,
seed-42,esci_jp,calibrated,3600,0.26666666666666666,0.3333333333333333,203,0.3170578717841644,0.39901477832512317
seed-42,esci_jp,calibrated,3600,0.3333333333333333,0.4,503,0.3642912286250212,0.5208747514910537
seed-42,esci_jp,calibrated,3600,0.4,0.4666666666666667,324,0.43200167061344896,0.654320987654321
seed-42,esci_jp,calibrated,3600,0.4666666666666667,0.5333333333333333,257,0.496502466257965,0.7003891050583657
seed-42,esci_jp,calibrated,3600,0.5333333333333333,0.6,169,0.5639357059464302,0.6923076923076923
seed-42,esci_jp,calibrated,3600,0.6,0.6666666666666666,114,0.6332492288290926,0.7368421052631579
seed-42,esci_jp,calibrated,3600,0.6666666666666666,0.7333333333333333,49,0.6894859861134525,0.8367346938775511
seed-42,esci_jp,calibrated,3600,0.7333333333333333,0.8,14,0.7554583204061389,0.9285714285714286
seed-42,esci_jp,calibrated,3600,0.8,0.8666666666666667,0,,
seed-42,esci_jp,calibrated,3600,0.8666666666666667,0.9333333333333333,0,,
seed-42,esci_jp,calibrated,3600,0.9333333333333333,1.0,0,,
seed-42,esci_us,calibrated,3600,0.0,0.06666666666666667,0,,
seed-42,esci_us,calibrated,3600,0.06666666666666667,0.13333333333333333,0,,
seed-42,esci_us,calibrated,3600,0.13333333333333333,0.2,0,,
seed-42,esci_us,calibrated,3600,0.2,0.26666666666666666,1,0.26649437893996075,0.0
seed-42,esci_us,calibrated,3600,0.26666666666666666,0.3333333333333333,112,0.31373903151575394,0.25892857142857145
seed-42,esci_us,calibrated,3600,0.3333333333333333,0.4,331,0.36899182932168034,0.4652567975830816
seed-42,esci_us,calibrated,3600,0.4,0.4666666666666667,281,0.4309176908580005,0.46619217081850534
seed-42,esci_us,calibrated,3600,0.4666666666666667,0.5333333333333333,178,0.4982764898436233,0.5561797752808989
seed-42,esci_us,calibrated,3600,0.5333333333333333,0.6,152,0.5632887599522177,0.7171052631578947
seed-42,esci_us,calibrated,3600,0.6,0.6666666666666666,71,0.6275589487817388,0.676056338028169
